pair,entry_dt,exit_dt,dir,entry_a,entry_b,exit_a,pnl,days_held,exit_b
VEDL.NS : HINDZINC.NS,2024-09-25,2024-10-14,LONG,471.2305603027344,511.2000122070313,490.1838684082031,9.953308105468807,19,
JSWSTEEL.NS : HDFCBANK.NS,2024-09-18,2024-10-14,SHORT,956.7000122070312,1694.800048828125,1012.5,-62.50006103515625,26,
TATASTEEL.NS : AMBUJACEM.NS,2024-09-24,2024-10-15,LONG,160.52999877929688,618.2999877929688,155.6300048828125,23.050018310546875,21,
JINDALSTEL.NS : AMBUJACEM.NS,2024-10-11,2024-10-15,LONG,1005.8499755859376,585.2000122070312,968.7000122070312,-42.299926757812614,4,
HINDZINC.NS : APOLLOTYRE.NS,2024-10-03,2024-10-16,LONG,522.9000244140625,525.7999877929688,510.3999938964844,-5.500030517578125,13,
JSWSTEEL.NS : HAVELLS.NS,2024-10-03,2024-10-16,LONG,1039.0999755859375,1967.8944091796875,989.3499755859376,-16.235229492187386,13,
IOC.NS : GAIL.NS,2024-10-03,2024-10-17,SHORT,171.3300018310547,231.545166015625,164.27999877929688,-10.563995361328153,14,
LT.NS : HINDZINC.NS,2024-09-27,2024-10-17,SHORT,3705.64990234375,523.0499877929688,3570.300048828125,120.49987792968756,20,
HINDZINC.NS : POWERGRID.NS,2024-10-08,2024-10-18,LONG,510.7999877929687,318.7922668457031,506.5,-9.074829101562443,10,
NTPC.NS : HINDZINC.NS,2024-10-14,2024-10-18,SHORT,418.6365661621094,520.2000122070312,419.0803833007813,-14.143829345703182,4,
TCS.NS : INFY.NS,2024-09-19,2024-10-18,SHORT,4218.44873046875,1872.8751220703125,4058.356201171875,145.656982421875,29,
GAIL.NS : LICHSGFIN.NS,2024-09-27,2024-10-18,LONG,228.3461151123047,664.0,213.36265563964844,30.41656494140625,21,
SBILIFE.NS : HAVELLS.NS,2024-10-08,2024-10-18,SHORT,1724.767333984375,1943.50634765625,1702.80908203125,-76.5411376953125,10,
SBIN.NS : CGPOWER.NS,2024-10-10,2024-10-18,SHORT,797.0999755859375,840.0783081054688,820.4000244140625,-46.0048828125,8,
ABB.NS : HINDZINC.NS,2024-10-09,2024-10-21,LONG,8458.0498046875,505.4500122070313,8279.7001953125,-174.6495971679687,12,
IOC.NS : LICHSGFIN.NS,2024-09-27,2024-10-21,LONG,180.00999450683594,664.0,160.1199951171875,36.36000061035156,24,
CGPOWER.NS : HINDZINC.NS,2024-10-10,2024-10-21,LONG,840.0783081054688,508.7999877929687,774.0596313476562,-58.96868896484381,11,
CGPOWER.NS : CEATLTD.NS,2024-09-27,2024-10-21,SHORT,760.2371826171875,3250.25,774.0596313476562,-292.57244873046875,24,
CGPOWER.NS : JINDALSTEL.NS,2024-10-08,2024-10-21,LONG,778.8501586914062,982.9000244140624,774.0596313476562,29.159484863281136,13,
AMBUJACEM.NS : SBILIFE.NS,2024-10-08,2024-10-21,LONG,606.4000244140625,1724.767333984375,571.9000244140625,-18.3306884765625,13,
TCS.NS : ICICIPRULI.NS,2024-10-24,2024-10-25,SHORT,3984.38525390625,768.0,3993.884033203125,-34.6488037109375,1,
ULTRACEMCO.NS : APOLLOHOSP.NS,2024-10-03,2024-10-28,LONG,11724.7998046875,6896.1962890625,11092.599609375,-652.52099609375,25,
APOLLOHOSP.NS : AMBUJACEM.NS,2024-10-10,2024-10-30,LONG,6945.2265625,585.25,6972.63818359375,32.96160888671875,20,
TCS.NS : ICICIPRULI.NS,2024-10-29,2024-10-30,SHORT,4011.306396484375,768.4000244140625,4020.55859375,-30.10223388671875,1,
LT.NS : HINDZINC.NS,2024-10-24,2024-11-04,SHORT,3442.64990234375,539.5,3574.449951171875,-127.50006103515625,11,
TCS.NS : SBILIFE.NS,2024-10-25,2024-11-05,LONG,3993.884033203125,1613.6787109375,3909.03662109375,-101.26611328125,11,
HINDZINC.NS : POWERGRID.NS,2024-10-23,2024-11-06,LONG,523.7000122070312,308.80413818359375,513.0999755859375,-12.1591796875,14,
NTPC.NS : HINDZINC.NS,2024-10-22,2024-11-06,SHORT,410.0074157714844,513.5999755859375,405.7351379394531,3.77227783203125,15,
HINDZINC.NS : GAIL.NS,2024-10-22,2024-11-06,LONG,513.5999755859375,204.4014892578125,513.0999755859375,2.5930633544921875,15,
HINDZINC.NS : SBILIFE.NS,2024-10-03,2024-11-06,LONG,522.9000244140625,1802.1201171875,513.0999755859375,191.4171142578125,34,
CEATLTD.NS : HINDZINC.NS,2024-10-23,2024-11-06,SHORT,2829.64990234375,523.7000122070312,2786.14990234375,32.89996337890625,14,
MRF.NS : HINDZINC.NS,2024-09-30,2024-11-06,SHORT,138506.421875,522.5,121607.203125,16889.818725585938,37,
IGL.NS : HDFCLIFE.NS,2024-10-14,2024-11-06,SHORT,255.7694854736328,740.5999755859375,213.2317657470703,10.63775634765625,23,
IOC.NS : HINDZINC.NS,2024-10-22,2024-11-06,SHORT,155.30999755859375,513.5999755859375,144.61000061035156,10.199996948242188,15,
VEDL.NS : HINDZINC.NS,2024-10-22,2024-11-06,SHORT,452.4736328125,513.5999755859375,465.4856262207031,-13.511993408203125,15,
HINDZINC.NS : APOLLOTYRE.NS,2024-10-24,2024-11-06,LONG,539.5,487.5,513.0999755859375,-29.300018310546875,13,
SBILIFE.NS : HAVELLS.NS,2024-10-23,2024-11-06,LONG,1712.740234375,1745.3604736328125,1600.9029541015625,-37.376708984375,14,
ULTRACEMCO.NS : JINDALSTEL.NS,2024-10-25,2024-11-06,LONG,10995.2001953125,899.0499877929688,11274.400390625,226.40020751953114,12,
HINDZINC.NS : MGL.NS,2024-10-14,2024-11-07,LONG,520.2000122070312,1776.1949462890625,507.6000061035156,338.5053405761719,24,
GRASIM.NS : HAVELLS.NS,2024-10-17,2024-11-07,LONG,2705.85009765625,1800.968994140625,2562.699951171875,-4.004150390625,21,
ABB.NS : HINDZINC.NS,2024-10-23,2024-11-08,SHORT,7703.7998046875,523.7000122070312,7045.4501953125,640.8995971679688,16,
CGPOWER.NS : BDL.NS,2024-11-01,2024-11-08,SHORT,719.1688842773438,1112.0242919921875,714.8275756835938,-60.98388671875,7,
TATAPOWER.NS : HINDZINC.NS,2024-10-22,2024-11-08,SHORT,435.8500061035156,513.5999755859375,432.75,-4.249969482421875,17,
JINDALSTEL.NS : HINDZINC.NS,2024-10-17,2024-11-11,SHORT,930.0,508.2000122070313,906.8499755859376,21.050018310546704,25,
BEL.NS : POWERGRID.NS,2024-10-30,2024-11-12,LONG,286.9606628417969,310.3145751953125,288.5518493652344,-2.55023193359375,13,
IOC.NS : GAIL.NS,2024-11-06,2024-11-12,SHORT,144.61000061035156,201.3084259033203,138.7899932861328,-8.411880493164062,6,
ICICIBANK.NS : APOLLOHOSP.NS,2024-10-28,2024-11-12,LONG,1292.8499755859375,6916.51708984375,1270.5999755859375,-115.3681640625,15,
AMBUJACEM.NS : HAVELLS.NS,2024-10-24,2024-11-13,LONG,558.9000244140625,1718.927734375,545.3499755859375,95.373046875,20,
ULTRACEMCO.NS : APOLLOHOSP.NS,2024-11-07,2024-11-13,SHORT,11050.7998046875,7414.36328125,10782.2001953125,-296.60107421875,6,
HDFCBANK.NS : HAVELLS.NS,2024-10-17,2024-11-13,LONG,1673.1500244140625,1800.968994140625,1681.3499755859375,199.164306640625,27,
JSWSTEEL.NS : HAVELLS.NS,2024-10-28,2024-11-13,LONG,967.25,1664.1669921875,935.9500122070312,22.86236572265625,16,
APOLLOHOSP.NS : HAVELLS.NS,2024-10-09,2024-11-14,LONG,6999.00048828125,1923.8065185546875,6850.9599609375,161.0233154296875,36,
JSWSTEEL.NS : APOLLOHOSP.NS,2024-11-07,2024-11-14,SHORT,989.7999877929688,7414.36328125,939.0499877929688,-512.6533203125,7,
SBIN.NS : GRASIM.NS,2024-10-29,2024-11-14,LONG,832.7000122070312,2686.0,804.25,133.60003662109375,16,
BAJFINANCE.NS : HDFCBANK.NS,2024-10-21,2024-11-14,SHORT,6780.89990234375,1728.699951171875,6549.14990234375,195.800048828125,24,
JSWSTEEL.NS : GRASIM.NS,2024-11-05,2024-11-14,LONG,999.5,2650.949951171875,939.0499877929688,66.54998779296875,9,
SBIN.NS : CGPOWER.NS,2024-10-29,2024-11-14,LONG,832.7000122070312,716.4243774414062,804.25,-5.74517822265625,16,
AMBUJACEM.NS : SBILIFE.NS,2024-10-28,2024-11-14,LONG,569.4000244140625,1602.849365234375,544.5,18.6171875,17,
TCS.NS : HAVELLS.NS,2024-10-17,2024-11-18,LONG,4034.68359375,1800.968994140625,3956.43115234375,107.7742919921875,32,
APOLLOHOSP.NS : SBILIFE.NS,2024-10-08,2024-11-18,LONG,6914.52001953125,1724.767333984375,6732.3779296875,-17.00634765625,41,
COALINDIA.NS : HAL.NS,2024-10-29,2024-11-18,SHORT,423.4703674316406,4243.75439453125,407.3384094238281,-179.1033935546875,20,
GRASIM.NS : APOLLOHOSP.NS,2024-11-04,2024-11-18,SHORT,2590.60009765625,6948.57177734375,2517.14990234375,-142.74365234375,14,
APOLLOHOSP.NS : AMBUJACEM.NS,2024-11-07,2024-11-18,LONG,7414.36328125,570.7000122070312,6732.3779296875,-661.8353271484375,11,
TCS.NS : HDFCBANK.NS,2024-11-13,2024-11-18,LONG,4085.22802734375,1681.3499755859375,3956.43115234375,-152.546875,5,
TCS.NS : SBILIFE.NS,2024-11-06,2024-11-18,LONG,4074.69580078125,1600.9029541015625,3956.43115234375,-76.9932861328125,12,
LT.NS : APOLLOTYRE.NS,2024-11-04,2024-11-19,LONG,3574.449951171875,485.2000122070313,3505.89990234375,-69.6000366210937,15,
SBIN.NS : VEDL.NS,2024-11-07,2024-11-19,LONG,859.5999755859375,449.6748352050781,803.0,-42.507720947265625,12,
SBIN.NS : AMBUJACEM.NS,2024-10-10,2024-11-19,LONG,797.0999755859375,585.25,803.0,41.60003662109375,40,
SBIN.NS : JINDALSTEL.NS,2024-10-15,2024-11-21,LONG,804.6500244140625,968.7000122070312,780.75,73.5999755859375,37,
SBIN.NS : TATAPOWER.NS,2024-10-29,2024-11-21,LONG,832.7000122070312,425.3999938964844,780.75,-34.60000610351557,23,
GAIL.NS : LICHSGFIN.NS,2024-10-28,2024-11-25,SHORT,199.31385803222656,618.4500122070312,191.93292236328125,16.430923461914062,28,
IOC.NS : LICHSGFIN.NS,2024-10-25,2024-11-26,SHORT,146.30999755859375,598.25,136.9600067138672,32.59999084472656,32,
CGPOWER.NS : BDL.NS,2024-11-18,2024-11-26,LONG,701.4042358398438,936.428466796875,733.9894409179688,-59.5478515625,8,
BEL.NS : BDL.NS,2024-10-29,2024-11-27,LONG,282.087646484375,1043.1612548828125,305.6571350097656,-46.190521240234375,29,
BEL.NS : POWERGRID.NS,2024-11-22,2024-11-27,SHORT,279.3030700683594,333.05499267578125,305.6571350097656,-24.0806884765625,5,
BDL.NS : POWERGRID.NS,2024-11-11,2024-11-27,SHORT,1038.377685546875,321.3746032714844,1112.9212646484375,-60.589813232421875,16,
BDL.NS : CEATLTD.NS,2024-11-18,2024-11-27,SHORT,936.428466796875,2764.10009765625,1112.9212646484375,33.3570556640625,9,
IGL.NS : HDFCLIFE.NS,2024-11-18,2024-11-28,SHORT,162.52499389648438,690.5,159.72500610351562,-30.0,10,
ULTRACEMCO.NS : JINDALSTEL.NS,2024-11-22,2024-11-28,LONG,11375.2998046875,878.9500122070312,10997.7998046875,-395.54998779296875,6,
HINDZINC.NS : POWERGRID.NS,2024-11-22,2024-11-29,SHORT,489.25,333.05499267578125,504.6000061035156,-22.812744140625,7,
TATASTEEL.NS : AMBUJACEM.NS,2024-11-21,2024-11-29,LONG,140.22000122070312,484.1499938964844,144.5399932861328,-43.03001403808594,8,
SBIN.NS : JINDALSTEL.NS,2024-11-25,2024-11-29,LONG,844.4500122070312,877.25,838.9500122070312,-34.70001220703125,4,
APOLLOHOSP.NS : AMBUJACEM.NS,2024-11-21,2024-11-29,LONG,6732.97705078125,484.1499938964844,6819.2548828125,38.927825927734375,8,
ICICIPRULI.NS : INFY.NS,2024-11-13,2024-11-29,SHORT,688.0,1868.4000244140625,699.6500244140625,-22.2000732421875,16,
CGPOWER.NS : JINDALSTEL.NS,2024-11-27,2024-11-29,LONG,762.7821044921875,889.5499877929688,730.7957763671875,-48.8863525390625,2,
HINDZINC.NS : MGL.NS,2024-11-18,2024-12-02,LONG,496.3500061035156,1120.12744140625,502.8500061035156,-99.0694580078125,14,
BPCL.NS : MGL.NS,2024-10-18,2024-12-02,LONG,335.8636779785156,1568.42626953125,288.45050048828125,295.3161926269531,45,
MGL.NS : POWERGRID.NS,2024-10-17,2024-12-02,SHORT,1746.704833984375,322.69012451171875,1225.6968994140625,522.3779907226562,46,
JINDALSTEL.NS : AMBUJACEM.NS,2024-11-21,2024-12-02,LONG,871.2000122070312,484.1499938964844,918.5499877929688,-7.300018310546875,11,
SBIN.NS : AMBUJACEM.NS,2024-11-21,2024-12-02,LONG,780.75,484.1499938964844,836.4000244140625,1.000030517578125,11,
AMBUJACEM.NS : HAVELLS.NS,2024-11-21,2024-12-03,SHORT,484.1499938964844,1631.9488525390625,566.5499877929688,38.392730712890625,12,
HAL.NS : MGL.NS,2024-10-14,2024-12-03,LONG,4475.1279296875,1776.1949462890625,4486.34716796875,520.33203125,50,
NTPC.NS : POWERGRID.NS,2024-11-11,2024-12-04,SHORT,389.51165771484375,321.3746032714844,369.8649291992187,19.564636230468807,23,
SIEMENS.NS : MGL.NS,2024-10-08,2024-12-05,LONG,7356.96142578125,1812.822265625,7776.39599609375,950.652587890625,58,
JSWSTEEL.NS : HAVELLS.NS,2024-11-25,2024-12-06,SHORT,953.2999877929688,1703.816162109375,1003.7999877929688,-19.9776611328125,11,
CGPOWER.NS : CEATLTD.NS,2024-11-29,2024-12-06,SHORT,730.7957763671875,3078.14990234375,780.9459838867188,-32.60015869140625,7,
SBILIFE.NS : HAVELLS.NS,2024-11-21,2024-12-09,SHORT,1475.142333984375,1631.9488525390625,1466.5089111328125,77.059326171875,18,
HINDZINC.NS : SBILIFE.NS,2024-11-28,2024-12-10,LONG,494.0499877929687,1425.8861083984375,498.4500122070313,-28.786865234374886,12,
TCS.NS : HAVELLS.NS,2024-12-09,2024-12-11,LONG,4382.29248046875,1700.374755859375,4357.97998046875,-71.741943359375,2,
IOC.NS : GAIL.NS,2024-12-05,2024-12-11,SHORT,139.44000244140625,201.26025390625,143.19000244140625,-6.688873291015597,6,
CEATLTD.NS : HAL.NS,2024-11-19,2024-12-11,LONG,2831.0,4027.9677734375,3149.0,-270.2880859375,22,
BDL.NS : CEATLTD.NS,2024-12-09,2024-12-11,SHORT,1212.428955078125,3415.75,1207.89453125,-262.215576171875,2,
BAJFINANCE.NS : HDFCBANK.NS,2024-11-19,2024-12-11,SHORT,6595.2998046875,1742.25,7115.10009765625,-398.9503173828125,22,
TCS.NS : ICICIPRULI.NS,2024-11-06,2024-12-11,LONG,4074.69580078125,716.25,4357.97998046875,304.1842041015625,35,
HDFCBANK.NS : HAVELLS.NS,2024-12-04,2024-12-16,LONG,1860.0999755859375,1728.25390625,1865.199951171875,-30.9583740234375,12,
SBIN.NS : JINDALSTEL.NS,2024-12-10,2024-12-17,SHORT,867.5,1002.3499755859376,850.5499877929688,-33.899963378906364,7,
APOLLOHOSP.NS : HDFCBANK.NS,2024-11-27,2024-12-17,SHORT,6972.837890625,1812.300048828125,7208.55419921875,-214.766357421875,20,
CGPOWER.NS : CEATLTD.NS,2024-12-09,2024-12-17,SHORT,791.9241333007812,3415.75,769.2692260742188,-290.1451416015625,8,
CGPOWER.NS : JINDALSTEL.NS,2024-12-13,2024-12-17,SHORT,767.4727783203125,998.75,769.2692260742188,-49.04644775390625,4,
TCS.NS : SBILIFE.NS,2024-11-22,2024-12-19,LONG,4177.9990234375,1482.3287353515625,4204.87060546875,105.9710693359375,27,
NTPC.NS : HAL.NS,2024-11-07,2024-12-20,SHORT,400.6745910644531,4401.908203125,330.670654296875,-171.84323120117188,43,
COALINDIA.NS : HAL.NS,2024-11-26,2024-12-20,SHORT,405.5153198242187,4333.15673828125,376.4443359375,-144.0247192382813,24,
JSWSTEEL.NS : HDFCBANK.NS,2024-11-25,2024-12-20,SHORT,953.2999877929688,1785.5999755859375,917.3499755859376,21.850036621093636,25,
AMBUJACEM.NS : SBILIFE.NS,2024-11-28,2024-12-20,LONG,513.0,1425.8861083984375,548.7999877929688,63.74676513671875,22,
SBIN.NS : VEDL.NS,2024-12-06,2024-12-23,SHORT,863.6500244140625,492.3934326171875,821.1500244140625,14.806579589843807,17,
NTPC.NS : BEL.NS,2024-10-30,2024-12-24,SHORT,402.8575744628906,286.9606628417969,332.70477294921875,74.03134155273438,55,
CGPOWER.NS : HINDZINC.NS,2024-12-10,2024-12-24,LONG,795.6168212890625,498.4500122070313,712.2826538085938,-48.28414916992182,14,
BEL.NS : BDL.NS,2024-12-04,2024-12-26,SHORT,311.1268310546875,1211.6317138671875,293.57403564453125,-9.30487060546875,22,
COALINDIA.NS : BDL.NS,2024-11-27,2024-12-26,SHORT,411.0831298828125,1112.9212646484375,380.9774475097656,101.95846557617188,29,
GAIL.NS : LICHSGFIN.NS,2024-12-09,2024-12-27,LONG,201.06753540039065,630.1500244140625,185.48666381835935,17.969177246093693,18,
IOC.NS : LICHSGFIN.NS,2024-12-13,2024-12-27,LONG,144.24000549316406,624.3499755859375,136.25,19.759994506835938,14,
VEDL.NS : HINDZINC.NS,2024-12-05,2024-12-27,LONG,464.0125732421875,500.6000061035156,451.1000061035156,32.98742675781244,22,
NTPC.NS : BDL.NS,2024-11-26,2024-12-30,SHORT,358.850830078125,1028.5615234375,328.8349609375,105.7054443359375,34,
BDL.NS : HAL.NS,2024-11-11,2024-12-30,SHORT,1038.377685546875,4411.73779296875,1104.2510986328125,-425.9154052734375,49,
LT.NS : APOLLOTYRE.NS,2024-12-20,2025-01-01,SHORT,3629.85009765625,531.9500122070312,3667.5,-42.0499267578125,12,
HINDZINC.NS : GAIL.NS,2024-12-26,2025-01-02,SHORT,453.25,190.4297637939453,452.5,-5.542083740234347,7,
ULTRACEMCO.NS : APOLLOHOSP.NS,2024-12-30,2025-01-02,SHORT,11288.349609375,7303.91943359375,11797.7001953125,-402.1025390625,3,
HINDZINC.NS : POWERGRID.NS,2024-12-30,2025-01-03,SHORT,432.3999938964844,303.99481201171875,469.1499938964844,-28.3482666015625,4,
NTPC.NS : HINDZINC.NS,2024-12-26,2025-01-03,LONG,332.059814453125,453.25,337.2195739746094,-10.740234375,8,
LT.NS : HINDZINC.NS,2024-12-05,2025-01-03,LONG,3831.550048828125,500.6000061035156,3659.89990234375,-140.20013427734375,29,
CEATLTD.NS : HINDZINC.NS,2024-12-09,2025-01-03,LONG,3415.75,506.5,3185.25,-193.14999389648438,25,
APOLLOHOSP.NS : HAVELLS.NS,2024-12-20,2025-01-03,LONG,7241.4580078125,1653.19482421875,7288.0419921875,4.092041015625,14,
IOC.NS : HINDZINC.NS,2024-12-10,2025-01-03,LONG,143.5399932861328,498.4500122070313,138.13999938964844,23.900024414062557,24,
CGPOWER.NS : HINDZINC.NS,2024-12-26,2025-01-03,LONG,742.27294921875,453.25,735.286865234375,-22.886077880859375,8,
APOLLOHOSP.NS : SBILIFE.NS,2024-12-02,2025-01-06,LONG,7055.8203125,1419.3486328125,7418.6572265625,350.2608642578125,35,
CEATLTD.NS : HAL.NS,2024-12-27,2025-01-06,LONG,3253.449951171875,4202.900390625,3070.199951171875,-52.5966796875,10,
NTPC.NS : CEATLTD.NS,2024-11-14,2025-01-06,SHORT,369.6168518066406,2773.949951171875,324.96514892578125,340.9017028808594,53,
MRF.NS : HINDZINC.NS,2024-12-05,2025-01-06,LONG,130757.921875,500.6000061035156,122866.59375,-7837.528106689453,32,
BDL.NS : CEATLTD.NS,2024-12-30,2025-01-06,SHORT,1104.2510986328125,3235.199951171875,1128.2685546875,-189.0174560546875,7,
JSWSTEEL.NS : GRASIM.NS,2025-01-02,2025-01-06,SHORT,912.5,2543.949951171875,900.9000244140624,-71.79992675781239,4,
CGPOWER.NS : CEATLTD.NS,2024-12-27,2025-01-06,SHORT,746.7639770507812,3253.449951171875,712.8814086914062,-149.367431640625,10,
TATAPOWER.NS : HINDZINC.NS,2024-12-09,2025-01-06,LONG,440.75,506.5,378.6499938964844,-2.399993896484318,28,
HINDZINC.NS : MGL.NS,2024-12-30,2025-01-07,SHORT,432.3999938964844,1246.7613525390625,448.5499877929687,-28.887786865234318,8,
HAL.NS : MGL.NS,2024-12-30,2025-01-07,SHORT,4051.69580078125,1246.7613525390625,4133.45361328125,-94.49560546875,8,
APOLLOHOSP.NS : TCS.NS,2024-12-19,2025-01-08,LONG,7287.24267578125,4204.87060546875,7132.5615234375,6.25341796875,20,
JSWSTEEL.NS : APOLLOHOSP.NS,2024-12-17,2025-01-08,SHORT,966.8499755859376,7208.55419921875,902.2999877929688,-11.442687988281136,22,
IGL.NS : HDFCLIFE.NS,2025-01-02,2025-01-08,LONG,212.8500061035156,620.1500244140625,203.7250061035156,-6.9749755859375,6,
APOLLOHOSP.NS : AMBUJACEM.NS,2024-12-31,2025-01-08,LONG,7286.044921875,535.7999877929688,7132.5615234375,-155.7333984375,8,
SBIN.NS : CGPOWER.NS,2024-12-27,2025-01-08,SHORT,799.6500244140625,746.7639770507812,771.1500244140625,-25.04345703125,12,
TCS.NS : ICICIPRULI.NS,2025-01-03,2025-01-08,SHORT,4035.5693359375,673.5999755859375,4043.93603515625,-29.01666259765625,5,
ICICIBANK.NS : APOLLOHOSP.NS,2024-12-19,2025-01-08,SHORT,1286.9000244140625,7287.24267578125,1263.75,-131.5311279296875,20,
TCS.NS : INFY.NS,2024-12-20,2025-01-10,SHORT,4104.86474609375,1922.1500244140625,4198.71875,-49.0540771484375,21,
SBIN.NS : GRASIM.NS,2025-01-02,2025-01-13,SHORT,801.2000122070312,2543.949951171875,729.5,-184.10003662109375,11,
SBIN.NS : AMBUJACEM.NS,2024-12-30,2025-01-13,SHORT,788.2999877929688,544.5999755859375,729.5,7.400024414062557,14,
ULTRACEMCO.NS : GRASIM.NS,2024-12-05,2025-01-13,LONG,11932.7998046875,2706.800048828125,10615.150390625,-898.999267578125,39,
TCS.NS : SBILIFE.NS,2025-01-03,2025-01-13,SHORT,4035.5693359375,1444.9498291015625,4223.76953125,-168.53759765625,10,
GRASIM.NS : APOLLOHOSP.NS,2024-12-17,2025-01-14,SHORT,2599.699951171875,7208.55419921875,2310.60009765625,-222.076904296875,28,
HDFCBANK.NS : HAVELLS.NS,2025-01-03,2025-01-14,SHORT,1749.199951171875,1695.686767578125,1646.5999755859375,-71.9560546875,11,
JINDALSTEL.NS : HINDZINC.NS,2024-12-09,2025-01-15,LONG,967.2000122070312,506.5,910.25,7.500000000000057,37,
SBIN.NS : TATAPOWER.NS,2025-01-13,2025-01-15,LONG,729.5,339.95001220703125,753.7000122070312,-1.2999877929688068,2,
SBIN.NS : JINDALSTEL.NS,2025-01-03,2025-01-16,SHORT,793.4000244140625,957.8499755859376,766.2999877929688,-12.89996337890625,13,
ICICIPRULI.NS : INFY.NS,2025-01-10,2025-01-16,SHORT,644.5499877929688,1966.949951171875,651.4000244140625,-45.35003662109375,6,
TCS.NS : ICICIPRULI.NS,2025-01-10,2025-01-16,LONG,4198.71875,644.5499877929688,4140.2998046875,-65.26898193359375,6,
NTPC.NS : HAL.NS,2025-01-15,2025-01-17,LONG,318.8627624511719,3795.303466796875,323.6256103515625,-286.9239196777344,2,
NTPC.NS : BEL.NS,2025-01-15,2025-01-17,LONG,318.8627624511719,266.37469482421875,323.6256103515625,-9.4583740234375,2,
CGPOWER.NS : CEATLTD.NS,2025-01-13,2025-01-17,SHORT,613.87841796875,3083.199951171875,647.86083984375,-92.63232421875,4,
TCS.NS : HAVELLS.NS,2025-01-10,2025-01-20,LONG,4198.71875,1596.1898193359375,4077.800048828125,-121.7666015625,10,
HINDZINC.NS : SBILIFE.NS,2024-12-26,2025-01-20,SHORT,453.25,1406.373291015625,465.5,78.227783203125,25,
COALINDIA.NS : HAL.NS,2025-01-14,2025-01-20,LONG,363.8797912597656,3800.8134765625,381.4208984375,-339.0257873535156,6,
SBIN.NS : CGPOWER.NS,2025-01-15,2025-01-20,LONG,753.7000122070312,609.0879516601562,779.25,-48.003662109375,5,
SBIN.NS : AMBUJACEM.NS,2025-01-16,2025-01-20,SHORT,766.2999877929688,540.1500244140625,779.25,-17.75006103515625,4,
CGPOWER.NS : JINDALSTEL.NS,2025-01-08,2025-01-20,SHORT,693.2205200195312,942.5499877929688,682.6416015625,1.82891845703125,12,
BPCL.NS : MGL.NS,2024-12-31,2025-01-21,SHORT,286.7834777832031,1273.178466796875,274.7708435058594,5.22247314453125,21,
APOLLOHOSP.NS : TCS.NS,2025-01-13,2025-01-21,SHORT,6829.93994140625,4223.76953125,6909.37744140625,-267.35693359375,8,
MGL.NS : POWERGRID.NS,2024-12-30,2025-01-21,LONG,1246.7613525390625,303.99481201171875,1266.3883056640625,24.766815185546875,22,
AMBUJACEM.NS : SBILIFE.NS,2025-01-03,2025-01-21,SHORT,548.7000122070312,1444.9498291015625,531.75,35.76434326171875,18,
APOLLOHOSP.NS : SBILIFE.NS,2025-01-08,2025-01-22,SHORT,7132.5615234375,1460.3704833984375,6883.16455078125,246.302978515625,14,
